1563779990056,0,0
1563779995007,0,0
1563780000021,0,0
1563780005006,0,0
1563780010006,0,1
1563780015004,0,1
1563780020003,0,2
1563780025012,0,1
1563780030005,0,0
1563780035021,0,0
1563780040004,0,0
1563780045011,0,0
1563780050009,0,0
1563780055005,0,0
1563780060009,0,0
1563780065010,0,0
1563780070011,0,0
1563780075007,0,0
1563780080012,0,0
1563780085003,0,0
1563780090004,0,0
1563780095007,0,0
1563780100005,0,0
1563780105007,0,0
1563780110005,0,0
1563780115005,0,0
1563780120004,0,0
1563780125012,0,0
1563780130014,0,0
1563780135006,0,0
1563780140012,0,0
1563780145011,0,0
1563780150004,0,0
1563780155006,0,0
1563780160013,0,0
1563780165016,0,0
1563780170013,0,0
1563780175006,0,0
1563780180007,0,0
1563780185010,0,0
1563780190007,0,0
1563780195004,0,0
1563780200013,0,0
1563780205010,0,0
1563780210012,0,0
1563780215006,0,0
1563780220017,0,0
1563780225013,0,0
1563780230014,0,0
1563780235004,0,0
1563780240006,0,0
1563780245007,0,0
1563780250014,0,0
1563780255004,0,0
1563780260014,0,0
1563780265008,0,0
1563780270004,0,0
1563780275005,0,0
1563780280017,0,0
1563780285011,0,0
1563780290012,0,0
1563780295006,0,0
1563780300009,0,0
1563780305013,0,0
1563780310007,0,0
1563780315003,0,0
1563780320007,0,0
1563780325005,0,0
1563780330006,0,0
1563780335006,0,0
1563780340006,0,0
1563780345005,0,0
1563780350005,0,0
1563780355004,0,0
1563780360008,0,0
1563780365007,0,0
1563780370005,0,0
1563780375006,0,0
1563780380004,0,0
1563780385014,0,0
1563780390004,0,0
1563780395004,0,0
1563780400005,0,0
1563780405013,0,0
1563780410009,0,0
1563780415005,0,0
1563780420010,0,0
1563780425006,0,0
1563780430014,0,0
1563780435004,0,0
1563780440015,0,0
1563780445004,0,0
1563780450014,0,0
1563780455006,0,0
1563780460009,0,0
1563780465008,0,0
1563780470008,0,0
1563780475004,0,0
1563780480014,0,0
1563780485004,0,0
1563780490015,0,0
1563780495005,0,0
1563780500006,0,0
1563780505007,0,0
1563780510005,0,0
1563780515008,0,0
1563780520005,0,0
1563780525008,0,0
1563780530007,0,0
1563780535006,0,0
1563780540005,0,0
1563780545007,0,0
1563780550006,0,0
1563780555004,0,0
1563780560013,0,0
1563780565014,0,0
1563780570009,0,0
1563780575005,0,0
1563780580015,0,0
1563780585014,0,0
1563780590018,0,0
1563780595005,0,0
1563780600015,0,0
1563780605004,0,0
1563780610014,0,0
1563780615004,0,0
1563780620012,0,0
1563780625006,0,0
1563780630007,0,0
1563780635004,0,0
1563780640005,0,0
1563780645007,0,0
1563780650008,0,0
1563780655006,0,0
1563780660007,0,0
1563780665007,0,0
1563780670008,0,0
1563780675005,0,0
1563780680014,0,0
1563780685008,0,0
1563780690005,0,0
1563780695004,0,0
1563780700006,0,0
1563780705005,0,0
1563780710006,0,0
1563780715009,0,0
1563780720016,0,0
1563780725004,0,0
1563780730004,0,0
1563780735007,0,0
1563780740009,0,0
1563780745004,0,0
1563780750016,0,0
1563780755005,0,0
1563780760015,0,0
1563780765014,0,0
1563780770009,0,0
1563780775006,0,0
1563780780016,0,0
1563780785005,0,0
1563780790013,0,0
1563780795005,0,0
1563780800014,0,0
1563780805014,0,0
1563780810008,0,0
1563780815007,0,0
1563780820009,0,0
1563780825019,0,0
1563780830006,0,0
1563780835004,0,0
1563780840008,0,0
1563780845006,0,0
1563780850006,0,0
1563780855007,0,0
1563780860007,0,0
1563780865008,0,0
1563780870006,0,0
1563780875006,0,0
1563780880005,0,0
1563780885006,0,0
1563780890006,0,0
1563780895005,0,0
1563780900014,0,0
1563780905009,0,0
1563780910016,0,0
1563780915009,0,0
1563780920016,0,0
1563780925005,0,0
1563780930007,0,0
1563780935008,0,0
1563780940006,0,0
1563780945007,0,0
1563780950017,0,0
1563780955006,0,0
1563780960013,0,0
1563780965010,0,0
1563780970012,0,0
1563780975004,0,0
1563780980009,0,0
1563780985008,0,0
1563780990007,0,0
1563780995006,0,0
1563781000005,0,0
1563781005016,0,0
1563781010017,0,0
1563781015005,0,0
1563781020005,0,0
1563781025009,0,0
1563781030010,0,0
1563781035012,0,0
1563781040006,0,0
1563781045006,0,0
1563781050005,0,0
1563781055008,0,0
1563781060006,0,0
1563781065016,0,0
1563781070005,0,0
1563781075008,0,0
1563781080006,0,0
1563781085009,0,0
1563781090018,0,0
1563781095005,0,0
1563781100006,0,0
1563781105011,0,0
1563781110016,0,0
1563781115004,0,0
1563781120006,0,0
1563781125006,0,0
1563781130004,0,0
1563781135006,0,0
1563781140008,0,0
1563781145005,0,0
1563781150021,0,0
1563781155006,0,0
1563781160006,0,0
1563781165018,0,0
1563781170006,0,0
1563781175011,0,0
1563781180007,0,0
1563781185016,0,0
1563781190011,0,0
1563781195009,0,0
1563781200017,0,0
1563781205012,0,0
1563781210006,0,0
1563781215007,0,0
1563781220008,0,0
1563781225006,0,0
1563781230016,0,0
1563781235005,0,0
1563781240005,0,0
1563781245006,0,0
1563781250009,0,0
1563781255006,0,0
1563781260006,0,0
1563781265012,0,0
1563781270018,0,0
1563781275009,0,0
1563781280013,0,0
1563781285009,0,0
1563781290012,0,0
1563781295006,0,0
1563781300017,0,0
1563781305006,0,0
1563781310016,0,0
1563781315007,0,0
1563781320016,0,0
1563781325009,0,0
1563781330007,0,0
1563781335009,0,0
1563781340007,0,0
1563781345005,0,0
1563781350005,0,0
1563781355006,0,0
1563781360005,0,0
1563781365006,0,0
1563781370006,0,0
1563781375005,0,0
1563781380006,0,0
1563781385006,0,0
1563781390005,0,0
1563781395006,0,0
1563781400006,0,0
1563781405017,0,0
1563781410010,0,0
1563781415005,0,0
1563781420013,0,0
1563781425017,0,0
1563781430010,0,0
1563781435006,0,0
1563781440016,0,0
1563781445006,0,0
1563781450006,0,0
1563781455005,0,0
1563781460013,0,0
1563781465020,0,0
1563781470015,0,0
1563781475006,0,0
1563781480015,0,0
1563781485015,0,0
1563781490018,0,0
1563781495005,0,0
1563781500018,0,0
1563781505006,0,0
1563781510005,0,0
1563781515006,0,0
1563781520011,0,0
1563781525019,0,0
1563781530016,0,0
1563781535006,0,0
1563781540011,0,0
1563781545017,0,0
1563781550010,0,0
1563781555006,0,0
1563781560005,0,0
1563781565006,0,0
1563781570018,0,0
1563781575005,0,0
1563781580019,0,0
1563781585013,0,0
1563781590005,0,0
1563781595008,0,0
1563781600016,0,0
1563781605017,0,0
1563781610016,0,0
1563781615016,0,0
1563781620009,0,0
1563781625009,0,0
1563781630016,0,0
1563781635007,0,0
1563781640011,0,0
1563781645013,0,0
1563781650019,0,0
1563781655005,0,0
1563781660010,0,0
1563781665018,0,0
1563781670007,0,0
1563781675015,0,0
1563781680017,0,0
1563781685005,0,0
1563781690010,0,0
1563781695005,0,0
1563781700017,0,0
1563781705011,0,0
1563781710018,0,0
1563781715009,0,0
1563781720011,0,0
1563781725016,0,0
1563781730006,0,0
1563781735006,0,0
1563781740017,0,0
1563781745006,0,0
1563781750009,0,0
1563781755007,0,0
1563781760013,0,0
1563781765019,0,0
1563781770019,0,0
1563781775006,0,0
1563781780012,0,0
1563781785010,0,0
1563781790011,0,0
1563781795005,0,0
1563781800005,0,0
1563781805015,0,0
1563781810018,0,0
1563781815010,0,0
1563781820017,0,0
1563781825010,0,0
1563781830019,0,0
1563781835009,0,0
1563781840018,0,0
1563781845005,0,0
1563781850006,0,0
1563781855007,0,0
1563781860010,0,0
1563781865006,0,0
1563781870007,0,0
1563781875006,0,0
1563781880018,0,0
1563781885016,0,0
1563781890011,0,0
1563781895005,0,0
1563781900017,0,0
1563781905010,0,0
1563781910008,0,0
1563781915011,0,0
1563781920019,0,0
1563781925005,0,0
1563781930006,0,0
1563781935006,0,0
1563781940013,0,0
1563781945007,0,0
1563781950008,0,0
1563781955005,0,0
1563781960017,0,0
1563781965014,0,0
1563781970017,0,0
1563781975006,0,0
1563781980009,0,0
1563781985006,0,0
1563781990009,0,0
1563781995006,0,0
1563782000012,0,0
1563782005010,0,0
1563782010018,0,0
1563782015006,0,0
1563782020010,0,0
1563782025020,0,0
1563782030005,0,0
1563782035010,0,0
1563782040007,0,0
1563782045006,0,0
1563782050011,0,0
1563782055017,0,0
1563782060017,0,0
1563782065010,0,0
1563782070009,0,0
1563782075006,0,0
1563782080011,0,0
1563782085013,0,0
1563782090006,0,0
1563782095008,0,0
1563782100005,0,0
1563782105010,0,0
1563782110010,0,0
1563782115007,0,0
1563782120011,0,0
1563782125010,0,0
1563782130011,0,0
1563782135019,0,0
1563782140018,0,0
1563782145008,0,0
1563782150006,0,0
1563782155006,0,0
1563782160007,0,0
1563782165006,0,0
1563782170012,0,0
1563782175007,0,0
1563782180008,0,0
1563782185008,0,0
1563782190008,0,0
1563782195010,0,0
1563782200019,0,0
1563782205021,0,0
1563782210010,0,0
1563782215016,0,0
1563782220013,0,0
1563782225009,0,0
1563782230005,0,0
1563782235008,0,0
1563782240016,0,0
1563782245015,0,0
1563782250014,0,0
1563782255006,0,0
1563782260009,0,0
1563782265009,0,0
1563782270008,0,0
1563782275009,0,0
1563782280008,0,0
1563782285008,0,0
1563782290014,0,0
1563782295011,0,0
1563782300006,0,0
1563782305017,0,0
1563782310009,0,0
1563782315005,0,0
1563782320008,0,0
1563782325007,0,0
1563782330006,0,0
1563782335006,0,0
1563782340006,0,0
1563782345010,0,0
1563782350005,0,0
1563782355010,0,0
1563782360012,0,0
1563782365017,0,0
1563782370016,0,0
1563782375005,0,0
1563782380008,0,0
1563782385011,0,0
1563782390018,0,0
1563782395014,0,0
1563782400005,0,0
1563782405007,0,0
1563782410010,0,0
1563782415007,0,0
1563782420017,0,0
1563782425017,0,0
1563782430011,0,0
1563782435006,0,0
1563782440010,0,0
1563782445010,0,0
1563782450019,0,0
1563782455004,0,0
1563782460012,0,0
1563782465010,0,0
1563782470016,0,0
1563782475005,0,0
1563782480016,0,0
1563782485006,0,0
1563782490006,0,0
1563782495005,0,0
1563782500010,0,0
1563782505014,0,0
1563782510018,0,0
1563782515005,0,0
1563782520015,0,0
1563782525010,0,0
1563782530018,0,0
1563782535011,0,0
1563782540015,0,0
1563782545009,0,0
1563782550014,0,0
1563782555016,0,0
1563782560017,0,0
1563782565017,0,0
1563782570009,0,0
1563782575007,0,0
1563782580008,0,0
1563782585011,0,0
1563782590006,0,0
1563782595007,0,0
1563782600010,0,0
1563782605016,0,0
1563782610018,0,0
1563782615005,0,0
1563782620016,0,0
1563782625020,0,0
1563782630018,0,0
1563782635014,0,0
1563782640017,0,0
1563782645009,0,0
1563782650017,0,0
1563782655008,0,0
1563782660018,0,0
1563782665006,0,0
1563782670015,0,0
1563782675016,0,0
1563782680007,0,0
1563782685017,0,0
1563782690018,0,0
1563782695007,0,0
1563782700004,0,0
1563782705009,0,0
1563782710015,0,0
1563782715019,0,0
1563782720013,0,0
1563782725017,0,0
1563782730020,0,0
1563782735005,0,0
1563782740006,0,0
1563782745014,0,0
1563782750012,0,0
1563782755014,0,0
1563782760017,0,0
1563782765009,0,0
1563782770012,0,0
1563782775021,0,0
1563782780011,0,0
1563782785011,0,0
1563782790016,0,0
1563782795007,0,0
1563782800009,0,0
1563782805007,0,0
1563782810009,0,0
1563782815019,0,0
1563782820018,0,0
1563782825005,0,0
1563782830017,0,0
1563782835005,0,0
1563782840010,0,0
1563782845009,0,0
1563782850017,0,0
1563782855017,0,0
1563782860013,0,0
1563782865017,0,0
1563782870014,0,0
1563782875011,0,0
1563782880018,0,0
1563782885005,0,0
1563782890017,0,0
1563782895012,0,0
1563782900011,0,0
1563782905018,0,0
1563782910009,0,0
1563782915022,0,0
1563782920012,0,0
1563782925012,0,0
1563782930011,0,0
1563782935014,0,0
1563782940007,0,0
1563782945010,0,0
1563782950020,0,0
1563782955020,0,0
1563782960006,0,0
1563782965009,0,0
1563782970007,0,0
1563782975009,0,0
1563782980017,0,0
1563782985010,0,0
1563782990010,0,0
1563782995007,0,0
1563783000011,0,0
1563783005005,0,0
1563783010010,0,0
1563783015010,0,0
1563783020005,0,0
1563783025018,0,0
1563783030011,0,0
1563783035010,0,0
1563783040009,0,0
1563783045009,0,0
1563783050010,0,0
1563783055021,0,0
1563783060016,0,0
1563783065005,0,0
1563783070018,0,0
1563783075024,0,0
1563783080008,0,0
1563783085018,0,0
1563783090005,0,0
1563783095018,0,0
1563783100017,0,0
1563783105006,0,0
1563783110008,0,0
1563783115006,0,0
1563783120006,0,0
1563783125009,0,0
1563783130017,0,0
1563783135012,0,0
1563783140014,0,0
1563783145010,0,0
1563783150009,0,0
1563783155016,0,0
1563783160018,0,0
1563783165006,0,0
1563783170017,0,0
1563783175014,0,0
1563783180017,0,0
1563783185006,0,0
1563783190016,0,0
1563783195010,0,0
1563783200014,0,0
1563783205017,0,0
1563783210017,0,0
1563783215014,0,0
1563783220009,0,0
1563783225017,0,0
1563783230009,0,0
1563783235009,0,0
1563783240014,0,0
1563783245006,0,0
1563783250014,0,0
1563783255008,0,0
1563783260010,0,0
1563783265006,0,0
1563783270011,0,0
1563783275009,0,0
1563783280015,0,0
1563783285015,0,0
1563783290015,0,0
1563783295010,0,0
1563783300015,0,0
1563783305007,0,0
1563783310017,0,0
1563783315014,0,0
1563783320018,0,0
1563783325019,0,0
1563783330014,0,0
1563783335010,0,0
1563783340005,0,0
1563783345005,0,0
1563783350006,0,0
1563783355004,0,0
1563783360015,0,0
1563783365005,0,0
1563783370015,0,0
1563783375016,0,0
1563783380018,0,0
1563783385007,0,0
1563783390008,0,0
1563783395014,0,0
1563783400013,0,0
1563783405015,0,0
1563783410015,0,0
1563783415007,0,0
1563783420007,0,0
1563783425008,0,0
1563783430008,0,0
1563783435015,0,0
1563783440016,0,0
1563783445011,0,0
1563783450016,0,0
1563783455016,0,0
1563783460011,0,0
1563783465008,0,0
1563783470017,0,0
1563783475019,0,0
1563783480014,0,0
1563783485005,0,0
1563783490015,0,0
1563783495018,0,0
1563783500008,0,0
1563783505004,0,0
1563783510010,0,0
1563783515016,0,0
1563783520008,0,0
1563783525016,0,0
1563783530012,0,0
1563783535020,0,0
1563783540011,0,0
1563783545008,0,0
1563783550017,0,0
1563783555009,0,0
1563783560005,0,0
1563783565006,0,0
1563783570014,0,0
1563783575008,0,0
1563783580010,0,0
1563783585005,0,0
1563783590004,0,0
1563783595017,0,0
1563783600005,0,0
1563783605008,0,0
1563783610008,0,0
1563783615014,0,0
1563783620017,0,0
1563783625016,0,0
1563783630019,0,0
1563783635017,0,0
1563783640004,0,0
1563783645007,0,0
1563783650017,0,0
1563783655015,0,0
1563783660016,0,0
1563783665005,0,0
1563783670013,0,0
1563783675006,0,0
1563783680012,0,0
1563783685006,0,0
1563783690009,0,0
1563783695015,0,0
1563783700006,0,0
1563783705016,0,0
1563783710016,0,0
1563783715005,0,0
1563783720015,0,0
1563783725005,0,0
1563783730006,0,0
1563783735005,0,0
1563783740016,0,0
1563783745011,0,0
1563783750017,0,0
1563783755007,0,0
1563783760019,0,0
1563783765007,0,0
1563783770006,0,0
1563783775005,0,0
1563783780005,0,0
1563783785005,0,0
1563783790006,0,0
1563783795016,0,0
1563783800015,0,0
1563783805016,0,0
1563783810016,0,0
1563783815011,0,0
1563783820020,0,0
1563783825015,0,0
1563783830010,0,0
1563783835009,0,0
1563783840014,0,0
1563783845006,0,0
1563783850016,0,0
1563783855016,0,0
1563783860016,0,0
1563783865007,0,0
1563783870016,0,0
1563783875005,0,0
1563783880018,0,0
1563783885005,0,0
1563783890014,0,0
1563783895006,0,0
1563783900011,0,0
1563783905005,0,0
1563783910005,0,0
1563783915009,0,0
1563783920015,0,0
1563783925011,0,0
1563783930016,0,0
1563783935015,0,0
1563783940019,0,0
1563783945017,0,0
1563783950010,0,0
1563783955017,0,0
1563783960015,0,0
1563783965010,0,0
1563783970010,0,0
1563783975009,0,0
1563783980017,0,0
1563783985016,0,0
1563783990009,0,0
1563783995005,0,0
1563784000015,0,0
1563784005011,0,0
1563784010017,0,0
1563784015005,0,0
1563784020012,0,0
1563784025006,0,0
1563784030016,0,0
1563784035008,0,0
1563784040008,0,0
1563784045007,0,0
1563784050019,0,0
1563784055018,0,0
1563784060009,0,0
1563784065012,0,0
1563784070011,0,0
1563784075020,0,0
1563784080005,0,0
1563784085008,0,0
1563784090019,0,0
1563784095007,0,0
1563784100009,0,0
1563784105021,0,0
1563784110010,0,0
1563784115013,0,0
1563784120019,0,0
1563784125020,0,0
1563784130013,0,0
1563784135017,0,0
1563784140018,0,0
1563784145008,0,0
1563784150019,0,0
1563784155019,0,0
1563784160006,0,0
1563784165012,0,0
1563784170018,0,0
1563784175017,0,0
1563784180006,0,0
1563784185006,0,0
1563784190021,0,0
1563784195021,0,0
1563784200020,0,0
1563784205006,0,0
1563784210007,0,0
1563784215021,0,0
1563784220006,0,0
1563784225019,0,0
1563784230021,0,0
1563784235012,0,0
1563784240027,0,0
1563784245009,0,0
1563784250011,0,0
1563784255015,0,0
1563784260023,0,0
1563784265010,0,0
1563784270024,0,0
1563784275012,0,0
1563784280012,0,0
1563784285027,0,0
1563784290026,0,0
1563784295023,0,0
1563784300015,0,0
1563784305029,0,0
1563784310012,0,0
1563784315024,0,0
1563784320012,0,0
1563784325014,0,0
1563784330014,0,0
1563784335013,0,0
1563784340023,0,0
1563784345008,0,0
1563784350010,0,0
1563784355010,0,0
1563784360009,0,0
1563784365013,0,0
1563784370009,0,0
1563784375022,0,0
1563784380023,0,0
1563784385012,0,0
1563784390024,0,0
1563784395016,0,0
1563784400029,0,0
1563784405025,0,0
1563784410020,0,0
1563784415007,0,0
1563784420026,0,0
1563784425025,0,0
1563784430026,0,0
1563784435014,0,0
1563784440009,0,0
1563784445020,0,0
1563784450024,0,0
1563784455008,0,0
